session,trial,segment,story,segment_num,condition,with_char,sub,sub_session,res_1,res_1_simi_info,res_1_simi_info_z,res_1_simi_self,res_1_simi_self_z,res_1_simi_other,res_1_simi_other_z,res_1_MAD,res_1_MAD_z,res_1_MD,res_1_MD_z,res_1_MAD_sub,res_1_MAD_sub_z,res_1_MD_sub,res_1_MD_sub_z,res_1_MAD_oppo_sub,res_1_MAD_oppo_sub_z,res_1_MD_oppo_sub,res_1_MD_oppo_sub_z,res_1_score,res_1_conf,res_2,res_2_score,res_2_conf,res_3,res_3_score,res_3_conf,version,cond_1,cond_direction,cond_amount,base_segment,base_seg_num,segment_pair,segment_count,label,characters,hit_char,res_1_simi_otherseg_01,res_1_simi_otherseg_02,res_1_simi_otherseg_03,res_1_simi_otherseg_04,res_1_simi_otherseg_05,res_1_simi_otherseg_06,res_1_simi_otherseg_07,res_1_simi_otherseg_08,res_1_simi_otherseg_09,res_1_simi_otherseg_10,res_1_simi_otherseg_11,hit,scenes,note
3,11,1_08,1,8,r_p,TRUE,0116-2,0116-2,"Beth goes to the diner to confront April, but realizes that April seems kind and loses the courage to confront her about her relationship with Rob. Instead, Beth just orders something to eat.",,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,r_p,b,p_r/r_p,1_09,9,,3,1_08 : r_p,"Beth, April",TRUE,,,,,,,,,,,,1,801 831 833 0,
3,12,1_08,1,8,recall_b,TRUE,0116-2,0116-2,"Beth goes to the diner but starts to cry when she sees April. April comforts her, and Beth is about to leave, but April stops her and offers to sit down and talk with her. Beth sees it as an opportunity to get closer to April and maybe find out about Rob, so she introduces herself as Sheila and stays.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_r,b,recall_f/recall_b,1_08,8,,3,1_08 : recall_b,"Beth, April",TRUE,,,,,,,,,,,,0,801 802 803 804 931,
3,13,1_07,1,7,r_recall,TRUE,0116-2,0116-2,"Beth's friend Sheila comes over and Beth admits that she saw Rob kissing April at the diner. They sit down to drink the wine that Sheila brought, and Sheila encourages Beth to do something about it by confronting April at the diner.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_r,b,p_recall/r_recall,1_07,7,,4,1_07 : r_recall,"Beth, Sheila",TRUE,,,,,,,,,,,,0,701 702 704 651 505 506 831,
3,14,1_06,1,6,r0,FALSE,0116-2,0116-2,Beth sees Rob and April together at the diner and becomes upset. She goes back home and tries to decide what to do. She calls Sheila.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,r0,b,p0/r0,1_07,7,1_06-07,5,1_06 : r0,"Beth, Rob",TRUE,,,,,,,,,,,,0,505 506 507 551 1,
3,15,1_06,1,6,r,TRUE,0116-2,0116-2,Beth sees Rob and April together at the diner and becomes upset. She goes back home and tries to decide what to do. She calls Sheila.,,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,r,b,p/r,1_07,7,1_06-07,5,1_06 : r,"Beth, Rob",TRUE,,,,,,,,,,,,0,505 506 507 551 1,
3,16,1_05,1,5,r_p_recall,TRUE,0116-2,0116-2,Rob calls Beth to say that he'll be home late because he's taking out a client. Beth drives to the diner where she sees Rob with April.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_05,5,,6,1_05 : r_p_recall,"Beth, Rob, April",TRUE,,,,,,,,,,,,0,502 504 505 506,
3,17,1_06,1,6,r_p,TRUE,0116-2,0116-2,Rob will come home and Beth will pretend as though she didn't see anything.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,r_p,b,p_r/r_p,1_07,7,,5,1_06 : r_p,"Beth, Rob",TRUE,,,,,,,,,,,,1,554 632,
3,18,1_06,1,6,recall_b,TRUE,0116-2,0116-2,"Beth fantasizes about Rob's death, but she puts pimento beans in the meatloaf. She tells Rob that she needs something more in her life than him and wonders what she'll become in the event of his death. ",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_r,b,recall_f/recall_b,1_06,6,,5,1_06 : recall_b,"Beth, Rob",TRUE,,,,,,,,,,,,0,603 604,
3,19,1_05,1,5,r_recall,TRUE,0116-2,0116-2,"Rob calls to say that he'll be home late because he's taking out a client, and Beth drives to the diner where she sees Rob kissing April.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_05,5,,6,1_05 : r_recall,"Beth, Rob, April",TRUE,,,,,,,,,,,,0,502 504 505 506,
3,20,1_04,1,4,r0,FALSE,0116-2,0116-2,Beth finds out from a friend that Rob's been seen going to the diner after work while he's been telling Beth that he has to work late.,,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,r0,b,p0/r0,1_05,5,1_04-05,7,1_04 : r0,"Beth, Sheila",FALSE,,,,,,,,,,,,1,404 1,
3,21,1_04,1,4,r,TRUE,0116-2,0116-2,Beth finds out from Sheila that Rob's been seen going to the diner after work while he's been telling Beth that he has to work late.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,r,b,p/r,1_05,5,1_04-05,7,1_04 : r,"Beth, Sheila",TRUE,,,,,,,,,,,,1,404 1,
3,22,1_03,1,3,r_p_recall,TRUE,0116-2,0116-2,"Beth is in the grocery store and overhears Sheila talking to a neighbor. Sheila says that her husband told her that he saw Rob kissing another woman. Beth knocks over a soup display, and Sheila realizes that she's heard everything. Beth runs out of the store.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_03,3,,8,1_03 : r_p_recall,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,301 303 304 305 306 251 52 53,
3,23,1_04,1,4,r_p,TRUE,0116-2,0116-2,"Sheila follows Beth out of the store and tries to comfort her, but Beth just drives away.",,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,r_p,b,p_r/r_p,1_05,5,,7,1_04 : r_p,"Beth, Sheila",TRUE,,,,,,,,,,,,0,352 351,
3,24,1_04,1,4,recall_b,TRUE,0116-2,0116-2,"Beth is at home cleaning and Sheila comes over to apologize for what she heard in the grocery store. Beth tells Sheila that Rob must have been mistaken, and starts to cry, saying that Rob wouldn't cheat after their daughter's death. Beth composes herself and tells Sheila to tell Leo that he was mistaken.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,recall_f/recall_b,1_04,4,,7,1_04 : recall_b,"Beth, Sheila",TRUE,,,,,,,,,,,,0,401 402 403 406 303 304,
3,25,1_03,1,3,r_recall,TRUE,0116-2,0116-2,"Beth is in the grocery store when she overhears Sheila talking to a neighbor. Sheila says that her husband saw Rob kissing another woman in the diner parking lot, and Beth then knocks over a display of soup. Sheila realizes Beth's presence and yells after Beth as Beth runs out of the store.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_03,3,,8,1_03 : r_recall,"Beth, Sheila, One neighbor",TRUE,,,,,,,,,,,,0,301 303 304 305 306 251 52 53,
3,26,1_02,1,2,r0,FALSE,0116-2,0116-2,"Beth is at home and is feeling sad remembering her daughter's death, so she decides to go to the grocery store to keep her mind off things.",,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,r0,b,p0/r0,1_03,3,1_02-03,9,1_02 : r0,"Beth, Sheila, Rob, Leo",FALSE,,,,,,,,,,,,0,2 252,
3,27,1_02,1,2,r,TRUE,0116-2,0116-2,"Beth and Rob have Sheila and Leo over for dinner, and Leo remembers that he's seen Rob before. When the two of them get home, he tells Sheila that he saw Rob kissing a waitress in the diner parking lot.",,,,,,,,,,,,,,,,,,,,3,,,,,,,exp,r,b,p/r,1_03,3,1_02-03,9,1_02 : r,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,153 154 205 251,
3,28,1_01,1,1,r_p_recall,TRUE,0116-2,0116-2,"Beth and Rob arrive in Pasadena at their new home. Beth meets Sheila and Leo, who invite themselves over and offer to chat with them about the other neighbors. Beth seems nervous.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_01,1,,10,1_01 : r_p_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,101 102 153 155,
3,29,1_02,1,2,r_p,TRUE,0116-2,0116-2,"Beth and Rob will have Sheila and Leo over, and Leo will remember where he's seen Rob before. Afterward, Leo will reveal to Sheila that he saw Rob kissing another woman in the diner parking lot.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,r_p,b,p_r/r_p,1_03,3,,9,1_02 : r_p,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,1,153 154 205 251,
3,30,1_02,1,2,recall_b,TRUE,0116-2,0116-2,"Beth and Rob have over Sheila and Leo. Leo recognizes Rob but can't place him, and then Sheila corrects Rob when he taps on his mug for Sheila to pour him more coffee. When Rob then reveals that he works in Glendale, Leo remembers where he's seen Rob before and indicates to Sheila that they should go, presumably to share with Sheila what he knows.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_r,b,recall_f/recall_b,1_02,2,,9,1_02 : recall_b,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,202 204 205 206 233,
3,31,1_01,1,1,r_recall,TRUE,0116-2,0116-2,"Beth and Rob arrive at their new home, and Beth stops to talk to Sheila and Leo. Sheila and Leo invite themselves over later and offer to introduce them to the neighborhood. Beth seems nervous.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_r,b,p_recall/r_recall,1_01,1,,10,1_01 : r_recall,"Beth, Sheila, Rob, Leo",TRUE,,,,,,,,,,,,0,101 102 153 155,
5,1,2_01,2,1,p_recall,TRUE,0116-2,0116-2,"Simone leaves for an appointment and, realizing that she's late, asks Karl to call ahead and pretend that she left much earlier in order to get them to keep the appointment for her. Simone is reminded by Karl of the party they're hosting later in the evening, and Simone promises to be back on time before leaving.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_p,f,p_recall/r_recall,2_01,1,,0,2_01 : p_recall,"Simone, Karl",TRUE,,,,,,,,,,,,0,101 102 103 151 153 231,
5,2,2_02,2,2,p0,FALSE,0116-2,0116-2,Simone will drive to her appointment while Karl will start preparations for the party.,,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,p0,f,p0/r0,2_01,1,2_01-02,1,2_02 : p0,"Simone, Karl, Naomi, Tommy",FALSE,,,,,,,,,,,,0,0 154,
5,3,2_02,2,2,p,TRUE,0116-2,0116-2,Simone will drive to her appointment while Karl will start preparations for the party. Tommy and Naomi will stop by.,,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,p,f,p/r,2_01,1,2_01-02,1,2_02 : p,"Simone, Karl, Naomi, Tommy",TRUE,,,,,,,,,,,,0,0 154 155,
5,4,2_03,2,3,p_r_recall,TRUE,0116-2,0116-2,"Simone spots an envelope on the table and she asks Tommy about it, but he says that it's been there for the entire party. Simone opens it to find pictures of Karl kissing a man, and she goes into the other room to see Karl surrounded by all their guests cracking jokes.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_03,3,,2,2_03 : p_r_recall,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,301 302 303 304 252,
5,5,2_02,2,2,p_r,TRUE,0116-2,0116-2,Simone and Karl host a party. Naomi's son Tommy is hired to help with serving food and setting things up.,,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,p_r,f,p_r/r_p,2_01,1,,1,2_02 : p_r,"Simone, Karl, Naomi, Tommy",TRUE,,,,,,,,,,,,1,231 203 154,
5,6,2_02,2,2,recall_f,TRUE,0116-2,0116-2,"Simone is talking with Naomi and Tommy serves Naomi hors d'oerves. Naomi mentions that Wanda is getting divorced, so Simone offers to host a party in her honor. Naomi then tells Simone that Wanda doesn't like her. When Simone gets upset, Karl comes over to dance with her.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_p,f,recall_f/recall_b,2_02,2,,1,2_02 : recall_f,"Simone, Karl, Naomi, Tommy",TRUE,,,,,,,,,,,,0,202 203 204 251,
5,7,2_03,2,3,p_recall,TRUE,0116-2,0116-2,"Simone spots a letter on the table addressed to her and asks Tommy about it, but he says that it's been there the entire night. She opens it to find pictures of Karl kissing a man. Simone then walks into the living room and watches Karl crack jokes surrounded by laughing friends.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_03,3,,2,2_03 : p_recall,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,301 302 303 304 252,
5,8,2_04,2,4,p0,FALSE,0116-2,0116-2,"Simone will go upstairs for the rest of the party, and Karl will try to find her. Simone won't let on what she knows and will instead pretend to be upset about Wanda again.",,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,p0,f,p0/r0,2_03,3,2_03-04,3,2_04 : p0,"Simone, Karl",TRUE,,,,,,,,,,,,0,1 1 1,
5,9,2_04,2,4,p,TRUE,0116-2,0116-2,"Simone will go upstairs for the rest of the party, and Karl will try to find her. Simone won't let on what she knows and will instead pretend to be upset about Wanda again.",,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,p,f,p/r,2_03,3,2_03-04,3,2_04 : p,"Simone, Karl",TRUE,,,,,,,,,,,,0,1 1 1,
5,10,2_05,2,5,p_r_recall,TRUE,0116-2,0116-2,"Tommy asks about Karl and Simone angrily tells him not to worry about him. Simone goes upstairs and begins to pack Karl's bag for him while shouting about their divorce, but then realizes that Karl's taken an entire bottle of pills. She calls an ambulance and slaps Karl in spite, saying that she needs him alive so that she can get to see him divorced and living in a one bedroom apartment. After hanging up the phone though, she goes to his side and holds his hand.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_05,5,,4,2_05 : p_r_recall,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,502 503 504 505 506 452,
5,11,2_04,2,4,p_r,TRUE,0116-2,0116-2,"After the party, Simone confronts Karl and demands a divorce. Karl is apologetic.",,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p_r,f,p_r/r_p,2_03,3,,3,2_04 : p_r,"Simone, Karl",TRUE,,,,,,,,,,,,1,402 404,
5,12,2_04,2,4,recall_f,TRUE,0116-2,0116-2,Simone confronts Karl about the pictures and Karl is apologetic. Simone is angry and tells Karl to start packing.,,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_p,f,recall_f/recall_b,2_04,4,,3,2_04 : recall_f,"Simone, Karl",TRUE,,,,,,,,,,,,0,402 403 404 451,
5,13,2_05,2,5,p_recall,TRUE,0116-2,0116-2,"Still angry with Karl, Simone goes upstairs and starts to pack his things before realizing that he's swallowed an entire bottle of pills. She calls an ambulance and tries to slap him awake, saying that she needs him alive to see him live alone and poor. After she hangs up though, she goes to his side.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_05,5,,4,2_05 : p_recall,"Simone, Karl, Tommy",FALSE,,,,,,,,,,,,0,503 504 505 506 452,
5,14,2_06,2,6,p0,FALSE,0116-2,0116-2,"The ambulance will arrive to take Karl to the hospital, and Tommy will drive Simone there.",,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p0,f,p0/r0,2_05,5,2_05-06,5,2_06 : p0,"Simone, Karl, Neighbors, Wanda",FALSE,,,,,,,,,,,,1,553 601 652 1,
5,15,2_06,2,6,p,TRUE,0116-2,0116-2,"The ambulance will arrive to take Karl to the hospital. The neighbors will all gather outside to see what's going on, and Wanda will drive Simone to the hospital.",,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p,f,p/r,2_05,5,2_05-06,5,2_06 : p,"Simone, Karl, Neighbors, Wanda",TRUE,,,,,,,,,,,,1,553 601 652 602 1,
5,16,2_07,2,7,p_r_recall,TRUE,0116-2,0116-2,"Tommy comes over and admits to Simone that he saw the picture. He goes over to comfort Simone who thinks that she's unlovable because all of her marriages have failed. Tommy ends up kissing Simone, who says he'd better go.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_07,7,,6,2_07 : p_r_recall,"Simone, Tommy",TRUE,,,,,,,,,,,,0,702 704 706 707 252,
5,17,2_06,2,6,p_r,TRUE,0116-2,0116-2,"The ambulance arrives to take Karl to the hospital. The neighbors, including Wanda, all see it.",,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,p_r,f,p_r/r_p,2_05,5,,5,2_06 : p_r,"Simone, Karl, Neighbors, Wanda",FALSE,,,,,,,,,,,,1,553 601 602,
5,18,2_06,2,6,recall_f,TRUE,0116-2,0116-2,"The ambulance arrives to take Karl to the hospital. Simone tells all the neighbors that he fell on the stairs, but then she sees Wanda who asks if she had actually pushed him. Simone realizes that Wanda left the envelope and she tries to choke Wanda.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_p,f,recall_f/recall_b,2_06,6,,5,2_06 : recall_f,"Simone, Karl, Neighbors, Wanda",TRUE,,,,,,,,,,,,0,601 602 603 604 156,
5,19,2_07,2,7,p_recall,TRUE,0116-2,0116-2,"Tommy comes over and admits to Simone that he saw the pictures. Simone starts to cry and Tommy comforts her. They end up kissing, but Simone tells Tommy that he should go home.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_07,7,,6,2_07 : p_recall,"Simone, Tommy",TRUE,,,,,,,,,,,,0,702 704 706 707 252,
5,20,2_08,2,8,p0,FALSE,0116-2,0116-2,Simone will go to the hospital to check on Karl.,,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,p0,f,p0/r0,2_07,7,2_07-08,7,2_08 : p0,"Simone, Karl",TRUE,,,,,,,,,,,,1,801,
5,21,2_08,2,8,p,TRUE,0116-2,0116-2,Simone will go to the hospital to check on Karl.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p,f,p/r,2_07,7,2_07-08,7,2_08 : p,"Simone, Karl",TRUE,,,,,,,,,,,,1,801,
5,22,2_09,2,9,p_r_recall,TRUE,0116-2,0116-2,"Tommy comes over with muffins from Naomi and tries to seduce Simone, but Simone tells Tommy that he's too young.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_09,9,,8,2_09 : p_r_recall,"Simone, Tommy",TRUE,,,,,,,,,,,,0,902 904 903 851,
5,23,2_08,2,8,p_r,TRUE,0116-2,0116-2,Simone visited Karl in the hospital.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p_r,f,p_r/r_p,2_07,7,,7,2_08 : p_r,"Simone, Karl",TRUE,,,,,,,,,,,,1,801,
5,24,2_08,2,8,recall_f,TRUE,0116-2,0116-2,Simone visits Karl in the hospital and makes him promise not to try to kill himself again when he wakes up. She decides to allow him to come home. She tells him that they won't get divorced until after her daughter's wedding.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,2_08,8,,7,2_08 : recall_f,"Simone, Karl",TRUE,,,,,,,,,,,,0,801 802 803 1001,
5,25,2_09,2,9,p_recall,TRUE,0116-2,0116-2,Tommy brings Simone muffins from Naomi and tries to seduce her; Simone tells him that she doesn't want to betray her friendship with Naomi.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_09,9,,8,2_09 : p_recall,"Simone, Tommy",TRUE,,,,,,,,,,,,0,902 904 903 851,
5,26,2_10,2,10,p0,FALSE,0116-2,0116-2,Simone will allow Karl to come home and they will pretend to continue to be a couple.,,,,,,,,,,,,,,,,,,,,1,,,,,,,exp,p0,f,p0/r0,2_09,9,2_09-10,9,2_10 : p0,"Simone, Karl",TRUE,,,,,,,,,,,,1,1001,
5,27,2_10,2,10,p,TRUE,0116-2,0116-2,Simone will allow Karl to come home and they will pretend to continue to be a couple.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p,f,p/r,2_09,9,2_09-10,9,2_10 : p,"Simone, Karl",TRUE,,,,,,,,,,,,1,1001,
5,28,2_11,2,11,p_r_recall,TRUE,0116-2,0116-2,Naomi reveals to Simone that she knew that Karl was cheating and didn't reveal it for a year. Simone tells Tommy that she'll sleep with him.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_11,11,,10,2_11 : p_r_recall,"Simone, Naomi, Tommy",TRUE,,,,,,,,,,,,0,1103 1107 1201,
5,29,2_10,2,10,p_r,TRUE,0116-2,0116-2,Simone allows Karl to come home so that they can pretend to be married.,,,,,,,,,,,,,,,,,,,,2,,,,,,,exp,p_r,f,p_r/r_p,2_09,9,,9,2_10 : p_r,"Simone, Karl",TRUE,,,,,,,,,,,,1,1001,
5,30,2_10,2,10,recall_f,TRUE,0116-2,0116-2,"Simone finds out that Karl faked his suicide to try and gain her sympathy. She tries to kick him out, but he says that he'll come out as gay to her friends.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,2_10,10,,9,2_10 : recall_f,"Simone, Karl",TRUE,,,,,,,,,,,,0,1004 1005 1006 452,
5,31,2_11,2,11,p_recall,TRUE,0116-2,0116-2,Simone finds out from Naomi that Naomi knew that Karl was cheating on her; she decides to sleep with Tommy.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_11,11,,10,2_11 : p_recall,"Simone, Naomi, Tommy",TRUE,,,,,,,,,,,,0,1103 1107 1201,
3,1,2_01,2,1,p_recall,TRUE,0118-1,0118-1,Simone asks Karl to lie to her hairdresser about when she left the house for her appointment and jokes about her habit of being late - except to parties. Simone gets in the car.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_01,1,,0,2_01 : p_recall,"Simone, Karl",TRUE,,,,,,,,,,,,0,101 103 151,
3,2,2_02,2,2,p0,FALSE,0118-1,0118-1,Simone goes to the hairdresser and gets her hair done. Karl will stay at home.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,p0,f,p0/r0,2_01,1,2_01-02,1,2_02 : p0,"Simone, Karl, Naomi, Tommy",FALSE,,,,,,,,,,,,0,0 152 0,
3,3,2_02,2,2,p,TRUE,0118-1,0118-1,Simone goes to the hairdresser and gets her hair done. Karl will stay at home. Naomi is another customer at the hairdresser and talks to Simone about her son Tommy.,,,,,,,,,,,,,,,,,,,,3,Simone goes to the hairdresser and gets her hair done. Karl will stay at home. Naomi is another customer at the hairdresser .who brought her son Tommy. Simone talks with both Naomi and Tommy,,2,,,,exp,p,f,p/r,2_01,1,2_01-02,1,2_02 : p,"Simone, Karl, Naomi, Tommy",TRUE,,,,,,,,,,,,0,0 152 0 1,
3,4,2_03,2,3,p_r_recall,TRUE,0118-1,0118-1,"Simone asks Tommy, a waiter at her house party, to see if the desserts are ready. She finds a letter with her name on it containing a photobooth strip that shows Karl being intimate with another man. She looks at Karl in the other room before going upstairs.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_03,3,,2,2_03 : p_r_recall,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,301 303,
3,5,2_02,2,2,p_r,TRUE,0118-1,0118-1,Simone arrives home from the hairdresser and supervises party preparation. Karl is uninvolved. Naomi drops Tommy off at their (Simone and Karl) home to be a waiter. ,,,,,,,,,,,,,,,,,,,,3,Simone arrives at the hairdresser and talks to her friend Naomi. Naomi offers her son Tommy to help waiting at her party. Karl stays at home.,,1,,,,exp,p_r,f,p_r/r_p,2_01,1,,1,2_02 : p_r,"Simone, Karl, Naomi, Tommy",TRUE,,,,,,,,,,,,0,153 154 155,
3,6,2_02,2,2,recall_f,TRUE,0118-1,0118-1,"Naomi tells Simone that their mutual friend, Wanda, could not come to the party because she is too sad about her divorce. After a quick exchange with her son Tommy she also says that Wanda does not actually like Simone. Simone is surprised and Karl consoles her by offering her a dance.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,2_02,2,,1,2_02 : recall_f,"Simone, Karl, Naomi, Tommy",TRUE,,,,,,,,,,,,0,202 203 204 251,
3,7,2_03,2,3,p_recall,TRUE,0118-1,0118-1,Simone asks Tommy to check on the desserts and finds a letter addressed to her that contains a picture of Karl kissing another man. She stairs at Karl socializing in the other room before heading upstairs.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_recall/r_recall,2_03,3,,2,2_03 : p_recall,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,301 303 304,
3,8,2_04,2,4,p0,FALSE,0118-1,0118-1,"Simone stays upstairs for the rest of the party, and Karl does not notice. He comes up once everyone, including Naomi and Tommy, have left the party.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p0,f,p0/r0,2_03,3,2_03-04,3,2_04 : p0,"Simone, Karl",TRUE,,,,,,,,,,,,0,1 1 1,
3,9,2_04,2,4,p,TRUE,0118-1,0118-1,"Simone stays upstairs for the rest of the party, and Karl does not notice. He comes up once everyone, including Naomi and Tommy, have left the party.",,,,,,,,,,,,,,,,,,,,4,,,,,,,exp,p,f,p/r,2_03,3,2_03-04,3,2_04 : p,"Simone, Karl",TRUE,,,,,,,,,,,,0,1 1 1,
3,10,2_05,2,5,p_r_recall,TRUE,0118-1,0118-1,Simone talks to Tommy downstairs as he finishes cleaning the kitchen. Simone returns upstairs and demands Karl execute the divorce in her preferred manner while she packs his bag. Simone finds that Karl has attempted suicide by taking too many pills and she calls 911.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,p_r_recall/r_p_recall,2_05,5,,4,2_05 : p_r_recall,"Simone, Karl, Tommy",TRUE,,,,,,,,,,,,0,501 503 504 505 452,
3,11,2_04,2,4,p_r,TRUE,0118-1,0118-1,Karl joins Simone upstairs toward the end of the party. Simone confronts Karl about the photo of him kissing another man and demands a divorce.,,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,p_r,f,p_r/r_p,2_03,3,,3,2_04 : p_r,"Simone, Karl",TRUE,,,,,,,,,,,,1,1 402,
3,12,2_04,2,4,recall_f,TRUE,0118-1,0118-1,"Simone pulls Karl into the bathroom for a private conversation and confronts him about the photo. As Karl begins to cry, Simone kicks Karl out of the house and plans a lie so that no one at the party will suspect anything.",,,,,,,,,,,,,,,,,,,,5,,,,,,,exp,recall_p,f,recall_f/recall_b,2_04,4,,3,2_04 : recall_f,"Simone, Karl",TRUE,,,,,,,,,,,,0,402 403,
